14237,0.6 ,-0.4 ,-1.3 ,0.4 
14239,0.0 ,0.0 ,0.0 ,0.2 
14240,-0.3 ,0.2 ,-0.8 ,0.5 
14242,0.8 ,0.0 ,0.1 ,0.6 
14262,0.5 ,0.0 ,0.7 ,-0.1 
14264,-1.0 ,1.0 ,0.8 ,1.0 
14265,-0.2 ,1.0 ,0.8 ,-0.3 
14266,0.0 ,0.3 ,0.5 ,0.4 
14269,0.5 ,0.7 ,0.7 ,0.8 
14270,0.5 ,0.8 ,0.0 ,0.8 
14273,0.1 ,1.0 ,0.7 ,0.8 
14274,0.0 ,-0.4 ,-0.4 ,-0.5 
14292,0.7 ,0.4 ,0.3 ,-2.0 
14300,-7.5 ,-0.3 ,-1.3 ,0.1 
14301,-0.2 ,-1.1 ,-1.2 ,-2.1 
14304,0.2 ,1.0 ,0.3 ,-0.3 
14305,-1.2 ,-0.1 ,-0.7 ,-1.4 
14314,0.3 ,-6.5 ,1.0 ,-0.5 
14321,-2.0 ,0.4 ,0.6 ,0.6 
14343,0.7 ,0.1 ,0.5 ,0.7 
14344,0.4 ,-0.2 ,0.0 ,-0.7 
14345,-1.0 ,0.1 ,-0.2 ,0.3 
14346,0.1 ,-0.2 ,0.2 ,0.9 
14350,0.6 ,0.6 ,0.2 ,0.7 
14351,0.1 ,0.7 ,0.3 ,0.4 
14352,-2.6 ,0.6 ,0.6 ,0.7 
14353,0.6 ,0.7 ,0.8 ,0.9 
14355,0.3 ,0.5 ,0.8 ,0.6 
14356,-0.1 ,0.4 ,0.1 ,0.4 
14357,-0.3 ,0.3 ,0.8 ,0.8 
14358,1.0 ,0.2 ,0.0 ,-2.0 
14362,0.4 ,0.4 ,0.9 ,0.2 
14363,0.6 ,0.8 ,0.5 ,0.7 
14395,-4.3 ,-4.2 ,0.8 ,0.9 
14396,-0.2 ,-0.5 ,0.9 ,-0.4 
14397,-1.2 ,0.3 ,-0.5 ,0.0 
14399,-0.6 ,0.0 ,0.3 ,-0.4 
14407,-0.8 ,0.7 ,0.0 ,0.8 
14408,0.7 ,1.0 ,0.5 ,0.3 
14426,0.5 ,0.8 ,0.2 ,0.4 
14427,0.7 ,0.9 ,-0.7 ,0.2 
14428,0.6 ,0.5 ,1.0 ,0.5 
14434,1.0 ,1.0 ,0.9 ,-1.4 
14435,0.3 ,0.9 ,0.4 ,-1.2 
14438,-1.0 ,-1.8 ,1.0 ,0.6 
14439,0.5 ,0.6 ,0.9 ,0.2 
14440,0.2 ,-0.1 ,-1.3 ,-1.2 
14441,0.8 ,-1.3 ,-1.3 ,-0.6 
14442,0.7 ,-2.2 ,0.9 ,0.6 
14445,0.3 ,0.7 ,0.8 ,0.7 
14453,-0.3 ,0.1 ,-1.5 ,-0.3 
14469,0.7 ,0.0 ,0.7 ,0.4 
14474,0.9 ,-1.4 ,0.5 ,1.0 
14476,-1.0 ,-0.3 ,-0.6 ,0.0 
14480,0.0 ,0.3 ,-0.6 ,-0.1 
14482,0.5 ,0.9 ,0.6 ,0.5 
14483,0.2 ,0.3 ,0.1 ,-0.4 
14532,-1.0 ,0.2 ,-1.3 ,-0.6 
14533,0.2 ,0.8 ,0.5 ,0.7 
14534,0.5 ,0.7 ,0.5 ,1.0 
14535,0.8 ,0.8 ,0.8 ,0.0 
14539,-2.0 ,0.8 ,0.8 ,-0.7 
14540,0.0 ,0.5 ,0.0 ,-1.0 
14549,0.4 ,0.9 ,0.8 ,0.8 
14550,-0.5 ,-2.7 ,-0.7 ,-0.3 
14553,0.5 ,0.2 ,-1.0 ,0.8 
14556,0.0 ,-1.3 ,0.4 ,1.0 
14560,0.4 ,-0.1 ,0.0 ,-0.4 
14561,0.5 ,0.8 ,0.7 ,-0.1 
14565,0.4 ,0.8 ,0.3 ,0.4 
14566,1.0 ,0.5 ,0.3 ,0.1 
14567,-0.1 ,-1.1 ,-1.1 ,-2.3 
14569,-1.3 ,-2.4 ,0.9 ,0.6 
14571,-0.5 ,0.7 ,0.7 ,0.8 
14585,0.5 ,-0.2 ,0.4 ,-0.3 
14586,0.6 ,0.9 ,0.6 ,1.0 
14588,-2.1 ,-1.6 ,-0.2 ,0.7 
14590,0.8 ,1.0 ,1.0 ,-2.0 
14598,0.0 ,1.0 ,0.7 ,-0.4 
14600,-0.6 ,0.0 ,0.0 ,0.7 
14608,0.7 ,0.3 ,0.8 ,-2.0 
14609,0.8 ,-0.1 ,0.8 ,0.9 
14610,0.8 ,0.6 ,0.5 ,0.4 
14612,0.4 ,0.8 ,0.4 ,-1.7 
14613,-1.0 ,0.5 ,1.0 ,-0.9 
14614,0.2 ,0.9 ,0.2 ,0.5 
14623,0.6 ,1.0 ,-0.5 ,0.5 
14624,0.0 ,1.0 ,0.0 ,-1.0 
14625,0.8 ,-0.2 ,0.1 ,0.6 
14634,1.0 ,0.2 ,0.6 ,0.6 
14635,0.1 ,0.9 ,0.0 ,0.0 
14636,-0.6 ,-0.3 ,-1.3 ,-0.4 
14643,-1.3 ,-1.2 ,-0.2 ,0.8 
14645,0.8 ,0.5 ,0.8 ,0.7 
14652,0.7 ,-3.7 ,0.0 ,0.0 
14654,0.8 ,-1.0 ,0.9 ,0.6 
14656,0.0 ,0.5 ,-0.9 ,0.4 
14657,0.8 ,0.8 ,1.0 ,-4.7 
14658,0.0 ,0.0 ,0.7 ,0.0 
14660,1.0 ,0.9 ,1.0 ,0.8 
14661,0.8 ,0.7 ,0.8 ,0.8 
14678,0.0 ,0.0 ,-0.5 ,0.7 
14680,0.9 ,0.8 ,0.2 ,0.8 
14691,-0.6 ,0.2 ,-1.2 ,-0.8 
14705,-1.3 ,0.6 ,0.3 ,0.7 
14706,-0.5 ,0.4 ,0.4 ,-0.4 
14707,0.3 ,1.0 ,0.3 ,0.3 
14708,-2.4 ,0.3 ,0.8 ,0.0 
14709,0.7 ,-0.8 ,-0.8 ,-0.1 
14713,1.0 ,1.0 ,0.3 ,1.0 
14714,0.7 ,0.2 ,0.2 ,0.1 
14717,0.3 ,0.1 ,0.5 ,-2.5 
14726,0.9 ,0.7 ,0.8 ,0.6 
14727,0.9 ,0.3 ,0.6 ,-0.5 
14728,0.2 ,1.0 ,0.6 ,0.4 
14730,0.6 ,0.7 ,1.0 ,0.9 
